"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000196967",300.114875482804,0.299438816444989,0.206801033178959,1.44795609500589,0.147629329911586,0.286458320681035
"ENSG00000012124",5.60296600662229,1.76330118851184,1.2181051407125,1.44757716684492,0.147735340733596,0.28662363062715
"ENSG00000139131",454.141051520122,-0.247299841294183,0.17094589527665,-1.44665562688104,0.147993398096616,0.287083840291956
"ENSG00000102109",105.839817731119,0.488356652539344,0.337599352026941,1.44655684202964,0.148021081085813,0.287097093318855
"ENSG00000123080",776.189120975635,0.200751277407534,0.138814948757314,1.44617909817841,0.148126974686726,0.287221562380163
"ENSG00000214530",613.149802184476,0.267685886866778,0.185097962400773,1.44618494658081,0.148125334752793,0.287221562380163
"ENSG00000104814",63.9085119523762,0.523937764276294,0.36231514940361,1.44608296158392,0.148153934064587,0.28723338751553
"ENSG00000103044",41.2889756385829,-0.709665002687671,0.490841441374664,-1.44581313407475,0.148229621235405,0.287258783221716
"ENSG00000104853",128.454808569972,0.382174266562321,0.26433011823138,1.44582187273789,0.14822716955973,0.287258783221716
"ENSG00000105486",447.555553513485,-0.242906368126636,0.167996846910654,-1.44589837603215,0.148205707500267,0.287258783221716
"ENSG00000105618",605.108486011305,-0.229429745861507,0.158714711370134,-1.44554807730747,0.148303998957509,0.287322043287736
"ENSG00000159231",20.2610491811828,-0.900246583586389,0.622740857104835,-1.44561991286664,0.148283838327146,0.287322043287736
"ENSG00000144837",180.654415845588,0.328701913890346,0.227445100042869,1.44519232917479,0.14840387043446,0.287436721623771
"ENSG00000164953",324.543656284375,0.296073965776402,0.204868751362866,1.44518851121415,0.148404942553808,0.287436721623771
"ENSG00000101898",501.936311273415,-0.231050802137666,0.159899193679722,-1.44497790652065,0.148464091501208,0.28751084048947
"ENSG00000177675",162.960174666612,0.353294080834771,0.244512793306439,1.44488996284133,0.148488796070344,0.287518244001205
"ENSG00000151304",574.753885218912,-0.256080281673085,0.1773799032243,-1.44368261013914,0.14882827526641,0.28813505654432
"ENSG00000174780",5694.97567720904,-0.177667468365159,0.123115261415833,-1.4430986566732,0.148992681713954,0.288412798329739
"ENSG00000095319",1476.33971616687,-0.177467072945554,0.122989136285161,-1.44294917669867,0.149034788632808,0.288453753821358
"ENSG00000168763",522.947541125075,-0.22894390522862,0.158692429292552,-1.44268952368584,0.149107951717437,0.28855479791952
"ENSG00000120756",410.308744558341,-0.245979318384722,0.170518704247899,-1.44253569993775,0.149151307952714,0.288557588759438
"ENSG00000178695",20.1725617353052,0.907275342914452,0.62893741702661,1.44255265842462,0.149146527619751,0.288557588759438
"ENSG00000148444",308.826935520833,0.273026011094595,0.189357910240978,1.44185162767766,0.149344234771919,0.288849665483151
"ENSG00000198783",1077.26972492501,0.186579158723186,0.129395865295551,1.44192519828221,0.149323476743138,0.288849665483151
"ENSG00000151687",47.3861278430981,-0.606066748342398,0.420525026046043,-1.44121446003083,0.149524104473764,0.289156937429671
"ENSG00000163806",25.8354087341596,0.796170978477593,0.552473950759202,1.44110139018049,0.149556040870973,0.289178082678335
"ENSG00000121766",1558.22313339463,-0.176534409703706,0.122524753868609,-1.44080607493417,0.149639476734808,0.28929878617826
"ENSG00000111886",4.58709797553323,1.91531243021054,1.32960134253747,1.44051631788764,0.149721376744645,0.289416486929246
"ENSG00000111653",489.446579751754,0.246303152891066,0.171087755679094,1.43963050957926,0.149971963085435,0.28986018525033
"ENSG00000002919",197.265990822265,-0.332761612184081,0.231351084152059,-1.43834040546518,0.150337492718316,0.29052588592821
"ENSG00000080031",5.99097089771734,-1.66831481881787,1.1602016607895,-1.43795244844125,0.150447546662999,0.290697764524676
"ENSG00000065665",314.999478183493,0.269403406292922,0.187366033964689,1.4378454866782,0.150477899905336,0.290715617201709
"ENSG00000205683",14.1363144159009,-1.08286597589783,0.753198557241174,-1.43768992317799,0.150522053514503,0.290760122733051
"ENSG00000166452",404.574715455975,-0.24337942673905,0.169336089969524,-1.43725668156654,0.150645072595656,0.290956937097712
"ENSG00000163666",8.95898714839003,-1.35192559767546,0.941139352298264,-1.43647759959677,0.150866485952866,0.291262008564921
"ENSG00000064999",996.173019238566,0.191028715255926,0.132974455125822,1.43658204935055,0.150836787177537,0.291262008564921
"ENSG00000104413",2645.83797798131,-0.178353570449268,0.1241576064076,-1.43650941420171,0.150857439458597,0.291262008564921
"ENSG00000152611",9.28480876451556,-1.35187474699357,0.941362780050899,-1.43608264065898,0.150978827096489,0.291397178341961
"ENSG00000139985",11.2932036922629,-1.19701199138343,0.83351691337791,-1.43609802293324,0.150974450607722,0.291397178341961
"ENSG00000165637",871.412575411172,-0.196263498183489,0.136679750564254,-1.43593690633218,0.15102029550506,0.2914363628324
"ENSG00000152291",2428.03766232213,0.159433622578537,0.111079730155563,1.43530797522875,0.151199356139042,0.291700144973864
"ENSG00000126262",9.56747665522751,-1.32515026281927,0.923241646308989,-1.43532331770026,0.151194986117041,0.291700144973864
"ENSG00000035141",1792.80112267207,-0.170179892201184,0.118588979448941,-1.43503968911762,0.151275788079386,0.291748518620035
"ENSG00000106355",671.450172347051,-0.21462318784983,0.149561563670771,-1.43501567235737,0.151282631641383,0.291748518620035
"ENSG00000133027",126.56987004987,-0.398460499481337,0.277673432287787,-1.43499684574923,0.151287996437435,0.291748518620035
"ENSG00000206190",280.165672031048,-0.27417256739468,0.191097010644464,-1.43472975568821,0.151364121550658,0.291854444703964
"ENSG00000151575",119.175607709853,-0.410261546281277,0.285978621305319,-1.43458816749546,0.151404488375221,0.291891403029742
"ENSG00000168542",13.8088800280644,1.07920449530061,0.75255147997526,1.43406069088601,0.15155494425711,0.29214056103544
"ENSG00000071073",158.025681982047,-0.35403454886184,0.246937544325586,-1.43370077575181,0.151657670738921,0.292232174438255
"ENSG00000085514",31.8684791699353,0.731298951098948,0.510055574204811,1.43376327616664,0.151639828152767,0.292232174438255
"ENSG00000181085",175.286034526796,-0.336795554608584,0.234918283731521,-1.43367110153714,0.151666142678173,0.292232174438255
"ENSG00000169895",1943.45095499314,-0.169154210436914,0.118055410412739,-1.43283742647225,0.151904302865017,0.292650111396169
"ENSG00000188690",1017.58123725017,0.184065342003904,0.128473896160002,1.43270615670181,0.15194182930185,0.292681456023668
"ENSG00000109618",752.925508453574,-0.213477767628191,0.149075383452029,-1.43201219869333,0.152140330217637,0.292981847100229
"ENSG00000185947",430.855379808138,0.275616202158128,0.192459978695177,1.43207021026774,0.152123728931153,0.292981847100229
"ENSG00000142961",277.711439620563,-0.283493228752935,0.197983544534216,-1.43190298678556,0.152171587346603,0.293001060855177
"ENSG00000140750",1062.48059469073,0.197345985308585,0.137837315148237,1.43173120498139,0.152220762261893,0.293054764483222
"ENSG00000106069",17.8809796243072,1.07250865606535,0.749204130473714,1.43153062355278,0.152278196775434,0.293086654411399
"ENSG00000130520",2306.62335405197,-0.16493098558195,0.115213511731413,-1.43152468059857,0.152279898733325,0.293086654411399
"ENSG00000143554",216.498369359855,0.309708290228305,0.216413400542727,1.43109571519883,0.152402785148699,0.293247185145212
"ENSG00000175390",2037.47272841555,-0.17056210239677,0.119183781126355,-1.4310848404444,0.15240590143795,0.293247185145212
"ENSG00000198182",369.681404417776,0.280767312456271,0.196250560966719,1.4306573753126,0.152528435042308,0.293441948036542
"ENSG00000146828",277.854986510464,-0.299719956136296,0.209529102644727,-1.43044547202827,0.152589205265934,0.293517849581817
"ENSG00000068354",296.027794891614,0.300517654123436,0.210112871908056,1.43026770037649,0.152640201334276,0.293574931159611
"ENSG00000186297",18.1988862788905,-0.950893373743706,0.664931251845458,-1.43006268859312,0.152699027683159,0.293647054772264
"ENSG00000125630",909.890780101666,-0.209878056195099,0.146772684278423,-1.4299531089652,0.152730477678443,0.293666519641738
"ENSG00000196072",601.449159957442,-0.211686452530608,0.148088159510934,-1.42946237720632,0.152871381029957,0.293896403993504
"ENSG00000033122",58.1907502466891,0.535906010787702,0.374979020142083,1.42916265177887,0.152957489547521,0.293938823946938
"ENSG00000095303",26.5515214880937,0.776939842875528,0.543609033433582,1.42922540850391,0.152939457030958,0.293938823946938
"ENSG00000160256",227.341602880748,-0.309222948399807,0.216354384518545,-1.42924280960575,0.152934457284983,0.293938823946938
"ENSG00000071054",4184.74849437096,-0.15068672348404,0.105467001547353,-1.42875706404135,0.153074070130773,0.294080769028969
"ENSG00000131171",1250.09461121399,0.190875547659371,0.133595387731069,1.42875851405595,0.153073653223786,0.294080769028969
"ENSG00000198589",6662.18622836831,0.174995927073973,0.122552289127365,1.42792866881585,0.153312390860662,0.294374328512126
"ENSG00000151726",4935.19197145086,-0.16201554316272,0.113456266696221,-1.42799994994121,0.153291872929717,0.294374328512126
"ENSG00000082805",1207.6921613869,0.181390008380706,0.127020740089556,1.42803457335248,0.153281907499982,0.294374328512126
"ENSG00000182512",1065.50095632035,-0.193844244101248,0.135736067980144,-1.42809679833664,0.15326399892872,0.294374328512126
"ENSG00000170100",792.449174377606,0.202000350566807,0.141473085791385,1.42783589851625,0.153339097475485,0.29438455565253
"ENSG00000247315",488.998592981665,0.245331607410707,0.171859556600985,1.42751216320374,0.153432321767149,0.294522464577148
"ENSG00000166579",2099.51548595439,0.169230939230369,0.118587992196014,1.42704953593148,0.153565616811147,0.294737242524768
"ENSG00000025800",2128.11576032368,-0.165782398910204,0.116212030798426,-1.42655108744945,0.15370933140295,0.294971955970343
"ENSG00000137745",58.2546793701549,-0.548299311144961,0.384517304642628,-1.42594183545147,0.153885132135266,0.295268169505361
"ENSG00000129682",380.158228547397,0.274651653934737,0.192665074344236,1.4255393971614,0.154001340202839,0.295449972586441
"ENSG00000263155",31.3104354670091,0.723858922407627,0.507970877329316,1.4250008311763,0.154156960840346,0.295707327084247
"ENSG00000143631",10.8445163248952,1.26536823618143,0.888282635182542,1.42451083254757,0.154298651561189,0.295937892930215
"ENSG00000154175",7.59619486183607,-1.47265412509305,1.03447086689945,-1.42358201880246,0.154567504034316,0.296362721187309
"ENSG00000167257",796.80042030493,0.206476988458527,0.145039506365102,1.42359136233386,0.154564797704542,0.296362721187309
"ENSG00000125818",2198.38918287046,-0.169285561615321,0.118920180908143,-1.42352257053898,0.154584723913665,0.296362721187309
"ENSG00000198833",2409.67442108928,-0.174483341939807,0.122647031707298,-1.42264626800116,0.154838724212136,0.296782184411686
"ENSG00000205133",1072.81921573189,-0.218920467528313,0.153885519971731,-1.42261901944074,0.154846627410382,0.296782184411686
"ENSG00000198270",332.023276977035,-0.256565205941543,0.180394847689727,-1.42224242669517,0.154955886106105,0.296950256895609
"ENSG00000171855",13.863375384331,-1.06450029140387,0.748620629922223,-1.42194891358319,0.155041081972515,0.297072176131305
"ENSG00000169026",66.5636249736599,0.500932912425237,0.35230909953608,1.42185629915567,0.155067971854217,0.297082357654198
"ENSG00000144648",18.6238084253784,-0.925699647666604,0.651157967468233,-1.42162070329235,0.155136391250811,0.297130751305107
"ENSG00000112655",463.673170996364,0.237129196353929,0.166794674162961,1.42168326143466,0.155118221505427,0.297130751305107
"ENSG00000176720",379.470952614862,0.268000547174528,0.188575328173277,1.42118563319306,0.155262800207356,0.297331501537565
"ENSG00000167992",16.4021768572973,1.00761397830058,0.709131149483589,1.42091343615966,0.155341926399905,0.297441661048573
"ENSG00000187848",20.1937902335679,0.934167686164757,0.657641092130895,1.42048253575192,0.155467249382101,0.297640233139899
"ENSG00000185404",85.9242496761171,-0.454921708881042,0.320348620527442,-1.42008324597131,0.155583447230694,0.297821282485671
"ENSG00000151632",15.2361384442435,1.04123147642266,0.733400479840844,1.41973110877787,0.155685977832702,0.297959631580731
"ENSG00000167550",11.8964507000253,-1.14721977696459,0.808079715944539,-1.41968639272629,0.155699001323507,0.297959631580731
"ENSG00000167700",322.358865399696,-0.340422059486825,0.23986144376897,-1.41924460279124,0.155827716498181,0.298164512015488
"ENSG00000123159",1375.72729155806,0.17475043346386,0.123139779411735,1.41912251506929,0.155863300903168,0.298191161613966
"ENSG00000240053",26.7199853989091,0.804425026865047,0.567041790064972,1.41863446567646,0.156005612242459,0.298286233081462
"ENSG00000146950",795.122622944072,-0.194868444131294,0.137347864430932,-1.41879486032553,0.155958831560649,0.298286233081462
"ENSG00000221829",443.26345508859,-0.229559211586463,0.161823166450851,-1.41858064343454,0.156021312415766,0.298286233081462
"ENSG00000100554",1196.85119677595,-0.190545301346787,0.134318158713723,-1.4186116246047,0.156012274932304,0.298286233081462
"ENSG00000105499",7.57621445895551,-1.44021730582835,1.01505171027212,-1.41886102082646,0.155939538298814,0.298286233081462
"ENSG00000168876",492.767098091704,-0.246175796011931,0.173582447386178,-1.41820673529421,0.156130416079901,0.298453380397635
"ENSG00000143337",1920.6188339741,0.16686004606089,0.117662758739966,1.41812114425814,0.156155399058241,0.298459701503736
"ENSG00000157653",109.390300817094,-0.403681557503857,0.284759886837783,-1.4176208664313,0.156301484718208,0.29869745219778
"ENSG00000138193",22.5759093698661,-0.840695660403384,0.593212114428296,-1.417192332988,0.1564267027789,0.298895263747248
"ENSG00000136193",19.9791956749525,0.897327161597153,0.633435233789218,1.41660443519905,0.156598611088494,0.299182222294641
"ENSG00000102007",225.038392134216,-0.297067010998541,0.209849856541574,-1.41561693629125,0.156887689896158,0.299692924830771
"ENSG00000171227",5.44187808025347,1.73780635324544,1.22767492858408,1.41552646615478,0.156914194192329,0.299701975285641
"ENSG00000109445",804.089238037044,-0.196894042982082,0.139110974458641,-1.41537390380815,0.156958896824184,0.299704208899208
"ENSG00000183092",12.9755024658984,1.09313983427096,0.772329024475839,1.41538100942516,0.156956814577235,0.299704208899208
"ENSG00000128604",181.906626507155,-0.346106619311595,0.244641662549596,-1.41474929374072,0.157142015887853,0.299970666402308
"ENSG00000076706",12.0855092577822,1.17721462072043,0.8320883841472,1.41477112665976,0.157135612326481,0.299970666402308
"ENSG00000176401",118.532142497811,-0.404608058224061,0.286060463645911,-1.41441446702292,0.157240244824408,0.300116569307912
"ENSG00000116560",14976.5405660102,-0.15866582329206,0.112217394474475,-1.41391469687126,0.157386950184374,0.300313319995655
"ENSG00000142230",1159.66986254643,-0.176626013707684,0.124914166980917,-1.41397903837974,0.157368057198371,0.300313319995655
"ENSG00000150990",500.939401824899,0.225511316299552,0.159601315787466,1.41296652340796,0.15766556743244,0.300803269776537
